ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,home_team,home_score,away_ts_pct,away_efg_pct,away_fg3a_per_fga_pct,away_fta_per_fga_pct,away_orb_pct,away_drb_pct,away_trb_pct,away_ast_pct,away_stl_pct,away_blk_pct,away_tov_pct,away_off_rtg,away_def_rtg,away_team,away_score,date,total_game_score,line,away_line,over_under
0.558,0.53,0.417,0.298,14,66.7,39,64.1,10.6,6,7.8,111.9,130.9,det,106,0.639,0.59,0.398,0.386,33.3,86,61,66.7,7.4,8.2,11.8,130.9,111.9,phi,124,20200311,230,-113,102,209.5
0.615,0.559,0.28,0.312,32.5,79.5,55.7,45.7,6.8,10.7,11.7,126.7,128.6,sas,130,0.659,0.609,0.356,0.345,20.5,67.5,44.3,56.5,5.8,9,11.5,128.6,126.7,phi,132,20200803,262,-101,-111,227.5
0.51,0.466,0.364,0.284,21.7,71.2,48,45.9,5.2,3.1,8.3,104.5,111.7,orl,101,0.502,0.452,0.312,0.355,28.8,78.3,52,50,4.1,7.1,7.7,111.7,104.5,phi,108,20200807,209,-111,-101,221.5
0.662,0.618,0.315,0.236,32.4,75,56.4,57.1,4.3,5,6.7,140.9,126.8,pho,130,0.59,0.575,0.355,0.151,25,67.6,43.6,60.9,5.4,6.6,7.5,126.8,140.9,phi,117,20200811,247,-110,-102,227
0.581,0.544,0.478,0.444,22.4,80,50,70,7.6,15.9,10,118.7,114.9,tor,125,0.614,0.565,0.476,0.393,20,77.6,50,69.2,8.5,21.3,14.7,114.9,118.7,phi,121,20200812,246,-107,-105,222
0.534,0.506,0.322,0.149,15.8,71.4,45,59,7.1,6.1,15.5,99.8,110.9,ind,99,0.593,0.569,0.388,0.363,28.6,84.2,55,57.5,9.1,11.9,16.3,110.9,99.8,cle,110,20191026,209,101,-111,213.5
0.554,0.511,0.433,0.256,19.6,69.7,40.5,64.1,6.3,9.3,5.7,116.9,123.2,chi,111,0.638,0.59,0.308,0.397,30.3,80.4,59.5,61,3.2,13.7,15.6,123.2,116.9,cle,117,20191030,228,-104,-106,216.5
0.657,0.638,0.436,0.138,27.5,76.9,55.4,68,5,12.5,11.5,131.7,111.6,dal,131,0.525,0.5,0.5,0.229,23.1,72.5,44.6,61.5,9,7.5,7.8,111.6,131.7,cle,111,20191103,242,-105,-105,218.5
0.65,0.635,0.353,0.176,11.1,78.8,51.1,50,5,19.4,13.3,118.4,112.5,bos,119,0.54,0.489,0.347,0.232,21.2,88.9,48.9,55,3,10.9,7.9,112.5,118.4,cle,113,20191105,232,-104,-106,217
0.644,0.62,0.38,0.139,11.8,77.1,50,72.1,10.2,13.2,17.7,110.1,98.9,mia,108,0.515,0.471,0.376,0.247,22.9,88.2,50,50,14.3,4.1,16,98.9,110.1,cle,97,20191114,205,-102,-108,215.5
0.623,0.601,0.274,0.202,11.4,78.4,51.2,71.7,6,16.9,12.4,114.1,95.1,phi,114,0.472,0.411,0.278,0.267,21.6,88.6,48.8,41.2,9,8.2,12.2,95.1,114.1,cle,95,20191117,209,104,-115,216
0.553,0.529,0.46,0.184,12.2,78,42.2,53.8,6.1,10.7,9.6,105,111,por,104,0.544,0.483,0.356,0.368,22,87.8,57.8,51.4,9.1,4.3,11.4,111,105,cle,110,20191123,214,-104,-106,227.5
0.546,0.527,0.362,0.117,26.7,75,51.6,65.9,8.4,16.1,8.3,113.3,111.2,brk,108,0.516,0.495,0.34,0.213,25,73.3,48.4,60,5.2,6.7,8.9,111.2,113.3,cle,106,20191125,214,-103,-108,218.5
0.577,0.548,0.355,0.183,14,70,41,51.1,12.7,12.8,9.9,113.6,101.8,orl,116,0.573,0.525,0.42,0.272,30,86,59,54.1,4.9,0,21.6,101.8,113.6,cle,104,20191127,220,-107,-103,210
0.606,0.58,0.386,0.261,25,81.8,53.4,62.2,7.1,7.4,11.7,121.3,112.2,mil,119,0.595,0.597,0.386,0.114,18.2,75,46.6,72.7,7.1,1.9,13.2,112.2,121.3,cle,110,20191129,229,-105,-105,229.5
0.642,0.638,0.372,0.117,26.3,75,53.5,64.7,11.5,11.1,9.2,133,98.4,det,127,0.489,0.467,0.3,0.156,25,73.7,46.5,42.1,6.3,10.2,11.9,98.4,133,cle,94,20191203,221,102,-112,216.5
0.505,0.445,0.317,0.28,22.2,76.7,48.9,59.4,10.7,18.4,15.6,99.3,92.9,orl,93,0.498,0.482,0.41,0.12,23.3,77.8,51.1,62.9,9.6,12.5,15.5,92.9,99.3,cle,87,20191206,180,-107,-103,210
0.626,0.592,0.483,0.149,28.9,73.5,50,41.9,10.7,10.5,12.3,124.3,117.9,hou,116,0.594,0.59,0.36,0.09,26.5,71.1,50,63,8.6,8.9,14,117.9,124.3,cle,110,20191211,226,-108,-102,230.5
0.495,0.478,0.407,0.198,28.3,66.7,42.2,67.6,13.1,6.3,8.3,107.4,109.6,cho,98,0.614,0.588,0.351,0.23,33.3,71.7,57.8,62.5,7.7,5.6,22,109.6,107.4,cle,100,20191218,198,-106,-104,211
0.509,0.5,0.402,0.069,18.5,69.2,43.4,70.5,9.1,14.5,6.2,107.9,114.9,mem,107,0.558,0.527,0.402,0.25,30.8,81.5,56.6,65,4,16.4,12.1,114.9,107.9,cle,114,20191220,221,-115,105,222.5
0.576,0.553,0.442,0.179,12.2,82.1,46.3,51.1,9.7,10.4,13.5,104.3,107,atl,118,0.597,0.578,0.302,0.125,17.9,87.8,53.8,38,7.1,11.3,18.5,107,104.3,cle,121,20191223,239,-109,-101,229.5
0.583,0.536,0.458,0.289,22.2,80.6,48.1,67.6,5.4,0,10.5,117.9,114.6,cho,109,0.608,0.586,0.432,0.173,19.4,77.8,51.9,63.4,6.5,6.7,13.8,114.6,117.9,cle,106,20200102,215,-102,-108,212
0.563,0.521,0.385,0.271,35.3,79.1,55.3,55.8,6.3,7.3,9.3,126.1,110.5,okc,121,0.573,0.541,0.353,0.2,20.9,64.7,44.7,48.7,4.2,0,12.3,110.5,126.1,cle,106,20200104,227,-107,-103,213.5
0.586,0.568,0.4,0.137,30.4,70.7,49.4,68.1,16.1,13.6,13.7,119,103.8,min,118,0.558,0.524,0.298,0.226,29.3,69.6,50.6,37.5,6,3.5,17.8,103.8,119,cle,103,20200105,221,-102,-108,218
0.574,0.533,0.363,0.231,22.2,73.2,46.5,61.9,8.3,5.6,8.2,119.9,117.8,det,115,0.614,0.576,0.365,0.188,26.8,77.8,53.5,69,7.3,6.9,14.8,117.8,119.9,cle,113,20200107,228,101,-111,219.5
0.573,0.535,0.271,0.2,15.9,72.4,48,41.5,6.4,14.8,9.8,113.5,92.1,nyk,106,0.424,0.399,0.351,0.181,27.6,84.1,52,46.9,5.4,6.5,9,92.1,113.5,cle,86,20200120,192,-102,-108,222
0.667,0.647,0.424,0.212,21.2,77.3,53.2,59.6,3.1,4.8,9.7,129.3,116.8,was,124,0.541,0.516,0.344,0.177,22.7,78.8,46.8,54.5,7.3,2,7.2,116.8,129.3,cle,112,20200123,236,-105,-105,230.5
0.617,0.588,0.388,0.282,17.9,72.5,45.6,54.5,15.6,3.7,8.6,122.4,110,chi,118,0.597,0.577,0.357,0.131,27.5,82.1,54.4,71.4,5.2,1.9,19.1,110,122.4,cle,106,20200125,224,-112,102,210.5
0.634,0.608,0.386,0.273,17.9,70.8,47.1,61.7,8.8,17.5,14,122.7,109,nop,125,0.529,0.49,0.351,0.186,29.2,82.1,52.9,59.5,6.9,3.7,9.5,109,122.7,cle,111,20200128,236,-107,-103,231.5
0.597,0.56,0.381,0.333,19.6,65.1,41.6,56.1,13.1,5.6,11.9,116.2,110.2,tor,115,0.567,0.539,0.4,0.156,34.9,80.4,58.4,54.8,7.1,5.8,17.9,110.2,116.2,cle,109,20200130,224,-110,-100,223.5
0.666,0.633,0.389,0.211,23.3,72.3,48.9,81.3,11.1,19.6,10.1,132.5,113.3,gsw,131,0.554,0.516,0.463,0.147,27.7,76.7,51.1,63.4,8.1,5.5,12.9,113.3,132.5,cle,112,20200201,243,-103,-108,224
0.625,0.608,0.255,0.206,29.3,87.2,57.5,57.9,10.2,1.8,9.7,128.7,124.1,nyk,139,0.671,0.663,0.38,0.196,12.8,70.7,42.5,65.4,5.6,3.9,12.3,124.1,128.7,cle,134,20200203,273,-100,-110,216.5
0.653,0.634,0.387,0.215,25.6,72.4,53.6,52.8,10.8,9.7,9.8,131,90.6,lac,133,0.439,0.405,0.347,0.232,27.6,74.4,46.4,62.9,8.9,1.8,13.3,90.6,131,cle,92,20200209,225,-103,-108,231.5
0.553,0.506,0.405,0.298,19.1,63,40.9,66.7,10.8,7.6,15.2,103,124.5,atl,105,0.605,0.564,0.298,0.266,37,80.9,59.1,52.1,7.8,12,13.9,124.5,103,cle,127,20200212,232,104,-114,234.5
0.568,0.542,0.438,0.208,18.4,75.5,48,75,5.6,18.3,10.3,111.1,116.7,mia,119,0.558,0.515,0.381,0.351,24.5,81.6,52,58.1,7.5,11.1,9.7,116.7,111.1,cle,125,20200224,244,-104,-106,221.5
0.494,0.478,0.427,0.157,17,71.9,39.2,61.1,14.1,16.7,7.8,101.8,117,phi,94,0.632,0.596,0.308,0.218,28.1,83,60.8,58.5,5.4,7.8,17.4,117,101.8,cle,108,20200226,202,-107,-103,216
0.606,0.586,0.264,0.161,21.1,83.3,51.4,63.8,10.3,9.5,12.2,116.1,106.8,ind,113,0.554,0.512,0.259,0.235,16.7,78.9,48.6,73.2,9.2,4.7,12.2,106.8,116.1,cle,104,20200229,217,100,-110,215.5
0.707,0.687,0.494,0.169,24.2,78,56.6,63.8,3.2,14,14.4,134.8,120.9,uta,126,0.571,0.555,0.451,0.198,22,75.8,43.4,66.7,10.7,2.4,5.7,120.9,134.8,cle,113,20200302,239,-106,-104,222
0.575,0.529,0.349,0.302,28.3,67.9,49.5,40,10.8,13.7,10.1,120.9,114.4,bos,112,0.542,0.511,0.427,0.225,32.1,71.7,50.5,61.5,6.5,3.6,10.9,114.4,120.9,cle,106,20200304,218,-111,101,215.5
0.576,0.582,0.376,0.094,22.5,75,45.8,65.1,16,0,16.1,108.6,110.8,den,102,0.64,0.632,0.368,0.158,25,77.5,54.2,76.2,8.5,3.8,20.5,110.8,108.6,cle,104,20200307,206,-101,-109,220
0.567,0.49,0.265,0.367,11.5,73.1,42.3,46.5,13,10,7.3,112.2,114.8,sas,129,0.58,0.527,0.362,0.479,26.9,88.5,57.7,60.5,3.5,5.6,13.7,114.8,112.2,cle,132,20200308,261,103,-113,226.5
0.643,0.596,0.308,0.423,27.8,77.8,55.6,63.4,5,8.8,16.3,118.8,109.8,det,119,0.552,0.506,0.236,0.27,22.2,72.2,44.4,63.4,8,11.1,13.1,109.8,118.8,ind,110,20191023,229,-101,-109,211.5
0.485,0.431,0.368,0.287,6.3,76.4,43.7,62.5,8.5,1.4,14,89.5,96.1,cle,95,0.485,0.432,0.281,0.219,23.6,93.8,56.3,51.3,7.5,18.2,11,96.1,89.5,ind,102,20191101,197,-105,-105,214.5
0.5,0.482,0.345,0.298,13.3,78.3,46.2,75,7.7,3.4,15.9,92,104.6,chi,95,0.557,0.518,0.306,0.318,21.7,86.7,53.8,70,5.8,18.2,14.2,104.6,92,ind,108,20191103,203,-111,101,217
0.513,0.458,0.421,0.2,31.4,71.1,50,64.9,3,4.7,13.4,105.4,120.4,was,106,0.574,0.532,0.319,0.277,28.9,68.6,50,79.5,8,5.5,11,120.4,105.4,ind,121,20191106,227,-110,-101,227
0.564,0.529,0.384,0.209,22.7,75,47.6,69.2,6.3,5.9,13.8,111,117.2,det,106,0.596,0.542,0.181,0.301,25,77.3,52.4,53.5,6.3,15.1,11.3,117.2,111,ind,112,20191108,218,100,-110,209
0.459,0.39,0.305,0.293,18.8,73.8,44.4,65.5,9.2,5.6,13.9,86.9,113.4,okc,85,0.557,0.527,0.245,0.138,26.2,81.3,55.6,45.7,6.1,7,12.3,113.4,86.9,ind,111,20191112,196,-100,-110,213
0.515,0.505,0.406,0.073,16.7,77,50.5,53.5,5.9,12.1,12.4,100.4,81.7,mil,102,0.399,0.38,0.34,0.09,23,83.3,49.5,59.4,7.9,12.3,11.1,81.7,100.4,ind,83,20191116,185,-104,-106,221
0.552,0.538,0.337,0.098,16.7,78.8,44,55.8,11.2,9.1,11.9,108.1,113.2,orl,106,0.645,0.608,0.304,0.203,21.2,83.3,56,60.5,6.1,9.8,18.1,113.2,108.1,ind,111,20191123,217,-102,-108,201
0.56,0.547,0.302,0.135,17.8,76.2,46,65.2,6,8.2,7.3,114.2,126.2,mem,114,0.64,0.638,0.351,0.106,23.8,82.2,54,56.9,6,9,11.7,126.2,114.2,ind,126,20191125,240,-106,-104,217
0.543,0.494,0.386,0.301,24.4,73.2,48.8,52.8,7.1,2.7,14.5,103.1,122.3,uta,102,0.587,0.563,0.229,0.167,26.8,75.6,51.2,46,8.1,7.8,10.4,122.3,103.1,ind,121,20191127,223,-110,-100,208
0.531,0.483,0.356,0.2,23.3,80.9,53.3,35.9,9.3,4.5,19.7,96.4,97.3,atl,104,0.503,0.457,0.283,0.304,19.1,76.7,46.7,48.7,11.1,10.3,12.6,97.3,96.4,ind,105,20191129,209,101,-111,224
0.505,0.464,0.33,0.278,20.8,76.3,50,47.5,6.7,11.3,8.4,104.6,94.1,lac,110,0.453,0.402,0.361,0.289,23.7,79.2,50,47.1,6.7,4.6,10.6,94.1,104.6,ind,99,20191209,209,-101,-110,217.5
0.605,0.575,0.414,0.253,20.5,87.8,55,58.1,5.9,6.7,13.4,114.3,119.1,bos,117,0.605,0.541,0.294,0.424,12.2,79.5,45,65.9,10.7,7.8,9,119.1,114.3,ind,122,20191211,239,100,-110,212
0.399,0.335,0.352,0.385,28.3,83,52.3,64.3,4.2,9.4,8.6,88.5,111.4,cho,85,0.553,0.511,0.398,0.227,17,71.7,47.7,75,6.2,15.3,8.5,111.4,88.5,ind,107,20191215,192,-110,-100,209.5
0.518,0.516,0.341,0.187,31.8,68.3,49.4,65.1,5.4,10,11.7,110.6,113.8,lal,102,0.56,0.541,0.294,0.235,31.7,68.2,50.6,53.7,9.8,10,11.3,113.8,110.6,ind,105,20191217,207,-105,-105,212
0.538,0.505,0.352,0.165,28.9,80,51.3,61,4.3,10.9,9.3,113.5,128.7,sac,105,0.634,0.605,0.36,0.209,20,71.1,48.8,75.6,5.4,11.9,8.7,128.7,113.5,ind,119,20191220,224,101,-112,209.5
0.55,0.516,0.426,0.255,27.3,74.5,52.6,69.8,5.8,15.1,13.3,111.6,116.5,tor,115,0.578,0.568,0.442,0.211,25.5,72.7,47.4,75.6,6.8,14.8,10.4,116.5,111.6,ind,120,20191223,235,-113,102,210
0.486,0.44,0.319,0.22,29.8,86.8,55.3,64.9,4.2,9.8,10.7,102.1,121.1,phi,97,0.59,0.552,0.291,0.302,13.2,70.2,44.7,83.3,3.2,9.7,5.8,121.1,102.1,ind,115,20191231,212,103,-114,212.5
0.627,0.575,0.31,0.31,37.5,78,58,58.7,7.6,3.6,9.2,135.4,126.6,den,124,0.624,0.598,0.317,0.305,22,62.5,42,74.4,7.6,5,8.8,126.6,135.4,ind,116,20200102,240,-106,-104,208.5
0.663,0.63,0.469,0.309,8.8,86.4,52.6,65.1,8.1,7,10.7,123.2,109.1,mia,122,0.568,0.53,0.321,0.298,13.6,91.2,47.4,62.5,5.1,7,11.2,109.1,123.2,ind,108,20200108,230,-103,-107,210
0.488,0.449,0.371,0.213,24.5,75.5,51,45.9,6.4,6.7,10.2,101.4,107.8,phi,95,0.507,0.442,0.302,0.36,24.5,75.5,49,72.7,6.4,10.7,8.3,107.8,101.4,ind,101,20200113,196,-101,-109,214
0.586,0.551,0.443,0.239,15.9,87.9,46.8,55,4,1.7,11.8,114.3,116.3,min,114,0.639,0.61,0.293,0.244,12.1,84.1,53.2,52.2,4,16.3,12.5,116.3,114.3,ind,116,20200117,230,-108,-102,217.5
0.579,0.565,0.388,0.176,15.4,68.3,42.5,57.8,9.9,4.8,16.4,104.6,113.5,chi,106,0.583,0.556,0.303,0.247,31.7,84.6,57.5,56.5,7.9,3.8,14.7,113.5,104.6,ind,115,20200129,221,-111,101,214.5
0.499,0.457,0.317,0.28,31.8,91.5,62.6,55.9,5.6,1.9,11.5,103.2,95.4,nyk,92,0.499,0.474,0.316,0.276,8.5,68.2,37.4,65.6,4.5,1.8,11.4,95.4,103.2,ind,85,20200201,177,-105,-105,212.5
0.583,0.523,0.523,0.267,27.3,83,56,55.6,3.2,3.2,11.1,119.4,109.8,dal,112,0.511,0.495,0.354,0.115,17,72.7,44,63.6,7.5,14.6,3.8,109.8,119.4,ind,103,20200203,215,-107,-103,212.5
0.602,0.574,0.432,0.193,18.2,73.8,45.3,66.7,11.8,5.8,14.4,113,104.2,tor,115,0.554,0.512,0.395,0.256,26.2,81.8,54.7,66.7,4.9,10,17.3,104.2,113,ind,106,20200207,221,102,-113,218
0.585,0.542,0.4,0.263,31.4,94.9,58.9,61.4,7.7,3.5,12.4,118.9,112.2,nop,124,0.617,0.584,0.313,0.325,5.1,68.6,41.1,56.8,4.8,15.8,12.9,112.2,118.9,ind,117,20200208,241,-106,-104,224.5
0.524,0.471,0.425,0.368,29.2,86.7,57,57.1,5.3,11.3,9,112,111,brk,106,0.542,0.527,0.326,0.12,13.3,70.8,43,62.2,7.4,6,5.8,111,112,ind,105,20200210,211,-101,-109,217.5
0.544,0.478,0.407,0.275,23.4,80.5,50,48.6,6.8,8.5,14.3,108,114.8,mil,111,0.611,0.576,0.314,0.279,19.5,76.6,50,62.2,9.7,5.6,12.7,114.8,108,ind,118,20200212,229,-103,-107,224
0.396,0.387,0.355,0.194,21,78.8,41.1,71,10.3,1.6,9.8,82.4,122.6,cho,80,0.649,0.628,0.267,0.151,21.2,79,58.9,71.4,8.2,18.3,13.2,122.6,82.4,ind,119,20200225,199,-101,-109,209
0.525,0.511,0.337,0.157,22.2,72.9,48.4,34.1,5.2,7.7,12.8,103.7,109.9,por,100,0.529,0.489,0.278,0.256,27.1,77.8,51.6,52.5,8.3,6.8,9.9,109.9,103.7,ind,106,20200227,206,100,-111,218.5
0.555,0.511,0.398,0.237,25,77.8,51.7,46.3,9.3,5.8,7.2,117.5,114.4,bos,114,0.567,0.543,0.258,0.118,22.2,75,48.3,50,5.2,14.3,10.9,114.4,117.5,ind,111,20200310,225,-104,-106,215.5
0.582,0.543,0.269,0.269,45.5,77.8,61.8,43.5,5.9,8.2,16.8,118.5,124.4,phi,121,0.604,0.579,0.358,0.242,22.2,54.5,38.2,64.6,7.8,7.4,8.7,124.4,118.5,ind,127,20200801,248,-108,-104,219
0.592,0.549,0.415,0.28,26.8,94.1,57.3,53.8,3.1,3.9,16.3,112.9,124.3,orl,109,0.65,0.625,0.393,0.226,5.9,73.2,42.7,63,10.4,6.3,7,124.3,112.9,ind,120,20200804,229,-102,-110,224
0.512,0.485,0.39,0.19,30,80.6,51.2,47.6,12.7,11.8,12.2,108.2,113,lal,111,0.643,0.613,0.393,0.167,19.4,70,48.8,56.8,11.7,6.6,18.2,113,108.2,ind,116,20200808,227,-112,-100,219
0.465,0.414,0.437,0.31,26.4,73.9,48.5,45.2,6,9.8,16.1,91.8,108.7,mia,92,0.581,0.567,0.427,0.124,26.1,73.6,51.5,74.4,11,6.1,16.8,108.7,91.8,ind,109,20200814,201,-105,-107,221
0.494,0.455,0.36,0.337,18.4,73.8,44,57.9,8,10.4,19,90.2,107.2,mem,101,0.587,0.512,0.212,0.459,26.2,81.6,56,45,8,14,17.1,107.2,90.2,mia,120,20191023,221,-106,-104,213.5
0.518,0.488,0.47,0.289,20,64.9,40.2,80,13.7,16.7,17.6,95,109.6,atl,97,0.603,0.541,0.425,0.616,35.1,80,59.8,57.6,10.8,13.6,21.9,109.6,95,mia,112,20191029,209,-110,-100,223
0.54,0.481,0.608,0.392,8.9,87.2,45.2,61.3,5.6,10.4,19.2,92.6,119.5,hou,100,0.654,0.629,0.461,0.247,12.8,91.1,54.8,80.9,13,22.6,13.2,119.5,92.6,mia,129,20191103,229,-112,102,233
0.573,0.532,0.526,0.474,19,75,43.2,79.4,9.1,20,14.5,109.6,118.8,det,108,0.658,0.623,0.416,0.351,25,81,56.8,82.9,6.1,2.7,17.6,118.8,109.6,mia,117,20191112,225,-115,105,214
0.555,0.549,0.427,0.073,16.3,72.7,40.8,62.2,10.5,3.5,17.5,99,114.8,nop,94,0.628,0.599,0.296,0.16,27.3,83.7,59.2,56.8,13.7,6.4,18.7,114.8,99,mia,109,20191116,203,-106,-104,225.5
0.532,0.494,0.437,0.184,23.8,66.7,43.6,51.4,13,4.9,16.8,100.1,124.1,cle,100,0.677,0.647,0.474,0.397,33.3,76.2,56.4,61,8,10.2,20.1,124.1,100.1,mia,124,20191120,224,101,-111,213.5
0.51,0.466,0.379,0.287,19.6,75.8,41.7,69.4,11.2,0,11.7,102.1,119.4,cho,100,0.655,0.604,0.403,0.364,24.2,80.4,58.3,72.5,9.2,5.6,16.8,119.4,102.1,mia,117,20191125,217,-109,-101,212
0.555,0.455,0.364,0.519,11.4,72.2,38.8,63.3,4.1,5.3,8.7,108.7,126.3,gsw,105,0.647,0.616,0.305,0.341,27.8,88.6,61.3,52.3,7.2,6.1,13.7,126.3,108.7,mia,122,20191129,227,103,-113,209
0.53,0.495,0.429,0.154,18.8,73.2,43.8,74.4,6.2,6.9,10.2,107.2,116.6,was,103,0.58,0.547,0.326,0.279,26.8,81.3,56.2,66.7,6.2,13.5,11.1,116.6,107.2,mia,112,20191206,215,-107,-103,228.5
0.571,0.519,0.45,0.338,15.4,76.7,47.6,57.1,8.1,2.4,13.2,106.2,111.2,chi,105,0.571,0.487,0.455,0.571,23.3,84.6,52.4,62.5,9.1,4.5,15,111.2,106.2,mia,110,20191208,215,-110,-101,209
0.588,0.579,0.568,0.189,8.3,78.6,41.1,66.7,3.6,9.7,9.7,110,122.7,atl,121,0.599,0.583,0.398,0.214,21.4,91.7,58.9,66,4.5,7.3,8.9,122.7,110,mia,135,20191210,256,-108,-102,218
0.582,0.563,0.425,0.264,32.6,87.8,59.5,60.5,5,17.3,16.4,114.1,111.1,lal,113,0.565,0.518,0.388,0.329,12.2,67.4,40.5,61.5,8.1,4,7.6,111.1,114.1,mia,110,20191213,223,-104,-106,212
0.525,0.489,0.362,0.351,23.6,75.7,44.6,56.1,11,5.1,6.9,113.7,128.6,nyk,114,0.701,0.675,0.494,0.442,24.3,76.4,55.4,79.1,6,5,15.6,128.6,113.7,mia,129,20191220,243,-106,-104,216.5
0.531,0.5,0.4,0.2,18.9,72.9,44.6,43.6,10.1,9.2,10.1,105.4,108.4,uta,104,0.525,0.461,0.278,0.3,27.1,81.1,55.4,43.2,8.1,5.6,12.1,108.4,105.4,mia,107,20191223,211,-109,-101,213.5
0.588,0.567,0.344,0.133,4.5,69.6,37.8,61.4,8.4,7.8,4,117.8,118.8,ind,112,0.58,0.539,0.427,0.213,30.4,95.5,62.2,72.5,3.2,3.4,11.8,118.8,117.8,mia,113,20191227,225,-110,-100,211
0.57,0.528,0.337,0.326,18.6,83,52.2,57.1,4.9,6.1,8.1,113.5,114.5,phi,116,0.548,0.5,0.298,0.309,17,81.4,47.8,61.9,5.9,6.8,7,114.5,113.5,mia,117,20191228,233,-103,-107,214
0.394,0.348,0.472,0.191,24.1,79.5,49,71.4,4.5,13.6,9.4,85.4,94.4,tor,76,0.489,0.481,0.457,0.136,20.5,75.9,51,69.7,6.7,8.5,13.2,94.4,85.4,mia,84,20200102,160,-105,-105,214.5
0.579,0.534,0.425,0.23,18.2,74.4,46,52.5,5.2,8.7,9.5,116.5,128.1,por,111,0.629,0.622,0.489,0.178,25.6,81.8,54,72.3,4.2,10,9.3,128.1,116.5,mia,122,20200105,233,-103,-107,215.5
0.523,0.494,0.371,0.169,12.8,81.4,45.6,56.4,8.5,8.3,7.7,105.8,112.2,sas,100,0.566,0.563,0.455,0.148,18.6,87.2,54.4,63.4,4.2,8.9,8.8,112.2,105.8,mia,106,20200115,206,-107,-103,219.5
0.502,0.476,0.481,0.142,30.2,86.8,53.8,61.4,10.3,7.3,11.8,105.6,110.3,sac,113,0.637,0.602,0.506,0.265,13.2,69.8,46.2,61.9,8.4,5.5,18.5,110.3,105.6,mia,118,20200120,231,100,-110,221
0.598,0.571,0.424,0.202,15.9,85,48.8,60,9.2,9.6,9.3,118.2,122.8,was,129,0.664,0.606,0.388,0.424,15,84.1,51.2,67.4,2.7,10.5,13.7,122.8,118.2,mia,134,20200122,263,-101,-109,229.5
0.586,0.543,0.372,0.245,23.4,80.4,51.6,76.7,5,6.1,7.1,121.4,116.5,lac,122,0.553,0.5,0.473,0.312,19.6,76.6,48.4,62.5,4,6.8,7.8,116.5,121.4,mia,117,20200124,239,-109,-101,219.5
0.472,0.433,0.416,0.213,22.4,90.9,50,69.7,7.8,11.8,4.9,102.3,125.6,orl,92,0.657,0.62,0.354,0.203,9.1,77.6,50,73.8,2.2,17.3,10.4,125.6,102.3,mia,113,20200127,205,100,-110,207.5
0.583,0.548,0.434,0.289,24.4,77.1,51.6,61.5,5.2,15.4,13,113.1,104.8,bos,109,0.492,0.421,0.416,0.348,22.9,75.6,48.4,45.5,11.4,4.3,8.9,104.8,113.1,mia,101,20200128,210,-101,-109,219
0.564,0.512,0.458,0.301,32.6,83.3,55.7,66.7,3.3,1.9,13,115.2,148.9,phi,106,0.698,0.659,0.376,0.353,16.7,67.4,44.3,56.3,8.7,2.2,3,148.9,115.2,mia,137,20200203,243,-105,-105,211
0.592,0.563,0.456,0.278,30.6,87.9,58,76.3,8.2,5.1,21.3,107.2,126.5,cle,105,0.706,0.69,0.506,0.253,12.1,69.4,42,75.6,16.3,9.3,14.6,126.5,107.2,mia,124,20200222,229,-108,-102,222
0.632,0.61,0.505,0.275,12.5,77.8,43.4,59.6,14.6,15.4,13.6,118.1,115.3,min,129,0.65,0.596,0.333,0.551,22.2,87.5,56.6,73.2,8.2,17.8,17.8,115.3,118.1,mia,126,20200226,255,-105,-105,234.5
0.639,0.601,0.595,0.226,10.5,83.8,46.7,62.5,0,6.8,10.6,122,130.3,dal,118,0.664,0.627,0.443,0.456,16.2,89.5,53.3,73.2,6.2,5.9,8.7,130.3,122,mia,126,20200228,244,103,-114,228.5
0.588,0.558,0.512,0.267,18.6,78.3,49.4,75,3.1,5.7,9.4,118.3,121.5,brk,113,0.571,0.527,0.418,0.264,21.7,81.4,50.6,65.9,4.2,9.5,5.6,121.5,118.3,mia,116,20200229,229,-105,-105,219.5
0.472,0.448,0.395,0.221,16.7,87,51.1,54.3,4.1,10.2,12.1,92.3,108.9,mil,89,0.559,0.535,0.43,0.209,13,83.3,48.9,75.7,4.1,7.7,8.7,108.9,92.3,mia,105,20200302,194,-108,-102,227.5
0.627,0.601,0.357,0.167,14.3,83.3,49.3,63.6,6.5,14.3,11.7,121.7,124.9,orl,113,0.678,0.658,0.557,0.19,16.7,85.7,50.7,75.6,8.6,9.3,12.3,124.9,121.7,mia,116,20200304,229,-102,-108,218.5
0.594,0.555,0.415,0.268,35.7,79.5,58.1,54.1,7.9,10,13.2,122.4,110,cho,109,0.566,0.554,0.524,0.071,20.5,64.3,41.9,82.1,9,10.4,13.9,110,122.4,mia,98,20200311,207,-107,-103,206.5
0.646,0.552,0.478,0.537,8.3,81.8,48.8,65.5,6.1,7.1,20.2,108.8,104.7,tor,107,0.548,0.506,0.517,0.184,18.2,91.7,51.3,78.4,9.2,22.9,13,104.7,108.8,mia,103,20200803,210,-104,-108,221.5
