ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,teams,score,away_ts_pct,away_efg_pct,away_fg3a_per_fga_pct,away_fta_per_fga_pct,away_orb_pct,away_drb_pct,away_trb_pct,away_ast_pct,away_stl_pct,away_blk_pct,away_tov_pct,away_usg_pct,away_off_rtg,away_def_rtg,away_teams,away_score,date
.495,.468,.366,.247,26.0,77.8,50.5,59.0,7.9,10.0,14.2,100.0,100.5,104.4,nop,102,.564,.494,.398,.301,22.2,74.0,49.5,69.4,9.9,6.8,15.3,100.0,104.4,100.5,gsw,106,20191220
.521,.466,.391,.333,17.6,70.5,42.1,45.7,9.6,12.3,13.8,100.0,100.3,109.0,min,104,.564,.506,.345,.345,29.5,82.4,57.9,71.1,10.6,11.3,15.9,100.0,109.0,100.3,gsw,113,20191223
.486,.450,.510,.160,24.6,76.1,47.6,51.4,7.8,5.1,10.1,100.0,101.8,113.6,hou,104,.584,.523,.322,.322,23.9,75.4,52.4,65.9,6.9,16.3,13.9,100.0,113.6,101.8,gsw,116,20191225
.561,.513,.440,.320,26.8,77.6,54.4,62.9,6.1,1.5,23.3,100.0,96.9,106.0,pho,96,.510,.462,.293,.272,22.4,73.2,45.6,57.9,10.1,11.9,8.8,100.0,106.0,96.9,gsw,105,20191227
.696,.652,.554,.228,21.4,80.4,52.3,72.9,10.7,13.0,11.4,100.0,136.9,117.4,dal,141,.602,.581,.419,.183,19.6,78.6,47.7,62.2,3.9,7.3,11.5,100.0,117.4,136.9,gsw,121,20191228
.616,.584,.325,.193,22.5,77.1,52.3,55.8,13.2,8.2,18.9,100.0,112.4,105.3,det,111,.541,.470,.256,.390,22.9,77.5,47.7,78.8,13.2,5.4,12.7,100.0,105.3,112.4,gsw,104,20200104
.529,.454,.471,.368,11.1,77.8,47.5,62.9,10.8,6.1,8.2,100.0,105.5,96.7,mil,107,.511,.466,.437,.230,22.2,88.9,52.5,87.9,6.9,8.7,15.8,100.0,96.7,105.5,gsw,98,20200108
.589,.578,.385,.219,34.1,84.4,59.6,46.9,5.2,3.6,6.2,100.0,128.9,100.8,dal,124,.523,.500,.368,.149,15.6,65.9,40.4,69.2,4.2,1.7,13.1,100.0,100.8,128.9,gsw,97,20200114
.601,.555,.350,.260,31.9,80.4,57.1,66.0,9.7,12.0,15.2,100.0,118.3,115.6,den,134,.603,.547,.474,.326,19.6,68.1,42.9,85.7,10.6,9.2,14.2,100.0,115.6,118.3,gsw,131,20200116
.518,.506,.360,.151,19.6,84.1,51.1,53.8,7.1,9.3,14.1,100.0,96.9,111.2,orl,95,.551,.521,.426,.117,15.9,80.4,48.9,58.1,9.2,3.6,9.2,100.0,111.2,96.9,gsw,109,20200118
.625,.629,.430,.247,36.6,78.8,60.2,62.0,5.3,4.6,8.0,100.0,137.3,102.1,uta,129,.487,.432,.261,.273,21.2,63.4,39.8,57.1,5.3,9.4,7.5,100.0,102.1,137.3,gsw,96,20200122
.696,.672,.322,.149,13.9,81.6,48.6,70.0,15.0,9.3,9.7,100.0,129.2,118.2,ind,129,.640,.604,.476,.280,18.4,86.1,51.4,77.5,6.0,5.1,17.8,100.0,118.2,129.2,gsw,118,20200124
.645,.610,.354,.415,32.4,81.4,58.8,67.4,10.3,3.5,19.8,100.0,117.0,112.3,lal,125,.605,.590,.360,.258,18.6,67.6,41.3,67.4,14.0,11.3,15.4,100.0,112.3,117.0,gsw,120,20200208
.587,.563,.379,.241,17.1,86.4,52.9,83.7,10.1,7.0,10.3,100.0,114.7,102.5,mia,113,.549,.461,.442,.442,13.6,82.9,47.1,76.7,8.1,3.7,14.0,100.0,102.5,114.7,gsw,101,20200210
.713,.676,.576,.259,22.9,68.3,47.4,68.9,14.1,12.5,13.7,100.0,136.0,105.8,hou,135,.557,.534,.371,.135,31.7,77.1,52.6,59.1,11.1,19.4,18.2,100.0,105.8,136.0,gsw,105,20200220
.554,.556,.429,.133,27.5,77.6,52.0,73.9,7.0,8.8,11.1,100.0,115.3,101.3,nop,115,.512,.495,.380,.163,22.4,72.5,48.0,70.0,9.0,12.5,11.6,100.0,101.3,115.3,gsw,101,20200223
.616,.612,.395,.447,6.5,88.4,54.1,62.5,7.1,7.8,9.9,100.0,114.1,95.8,sac,112,.525,.468,.354,.304,11.6,93.5,45.9,60.0,7.1,4.3,15.2,100.0,95.8,114.1,gsw,94,20200225
.581,.557,.273,.307,20.0,87.8,54.3,53.3,12.4,10.4,13.8,100.0,110.7,82.1,lal,116,.509,.481,.400,.125,12.2,80.0,45.7,79.4,6.7,4.7,23.6,100.0,82.1,110.7,gsw,86,20200227
.660,.610,.366,.329,12.8,61.7,39.5,60.0,10.0,8.2,12.2,100.0,123.8,109.8,was,124,.552,.522,.315,.270,38.3,87.2,60.5,59.5,7.0,13.5,17.4,100.0,109.8,123.8,gsw,110,20200301
.620,.554,.488,.369,7.3,72.0,42.9,70.0,9.5,6.5,10.1,100.0,115.5,107.8,tor,121,.518,.480,.531,.255,28.0,92.7,57.1,85.0,3.8,11.6,12.1,100.0,107.8,115.5,gsw,113,20200305
.608,.565,.405,.262,28.2,81.1,53.9,70.7,3.3,3.6,10.5,100.0,125.5,129.9,phi,114,.639,.606,.313,.350,18.9,71.8,46.1,68.2,4.4,4.0,7.0,100.0,129.9,125.5,gsw,118,20200307
.653,.609,.478,.207,26.2,90.0,57.3,60.9,5.2,4.9,9.1,100.0,137.2,112.0,lac,131,.589,.538,.481,.342,10.0,73.8,42.7,67.6,3.1,0.0,9.0,100.0,112.0,137.2,gsw,107,20200310
.581,.531,.395,.333,23.9,72.3,48.4,70.6,11.0,6.8,17.0,100.0,108.1,100.1,den,108,.515,.454,.322,.264,27.7,76.1,51.6,36.1,9.0,8.2,17.1,100.0,100.1,108.1,por,100,20191023
.574,.556,.308,.112,28.9,89.2,56.1,66.7,10.5,18.2,8.9,100.0,123.7,122.7,phi,129,.719,.699,.436,.321,10.8,71.1,43.9,46.7,6.7,5.4,16.8,100.0,122.7,123.7,por,128,20191102
.530,.495,.374,.303,31.4,72.9,51.5,43.9,6.0,13.4,7.4,100.0,118.4,114.4,brk,119,.532,.469,.309,.258,27.1,68.6,48.5,27.5,3.0,14.5,8.5,100.0,114.4,118.4,por,115,20191108
.491,.457,.394,.240,19.6,69.8,44.0,50.0,9.6,11.8,12.2,100.0,98.2,107.8,atl,113,.533,.490,.346,.269,30.2,80.4,56.0,42.2,8.7,14.3,12.8,100.0,107.8,98.2,por,124,20191110
.573,.533,.348,.185,30.4,76.6,53.8,47.6,4.1,18.8,10.8,100.0,117.3,109.1,tor,114,.514,.484,.500,.167,23.4,69.6,46.2,63.2,3.1,11.7,10.4,100.0,109.1,117.3,por,106,20191113
.568,.506,.398,.432,15.4,75.0,41.3,48.7,4.0,3.1,5.4,100.0,118.0,134.9,okc,119,.650,.596,.319,.255,25.0,84.6,58.7,46.9,3.0,1.9,7.9,100.0,134.9,118.0,por,136,20191127
.490,.457,.404,.266,21.2,81.8,49.0,66.7,8.0,3.7,9.5,100.0,102.4,106.4,chi,103,.555,.512,.357,.333,18.2,78.8,51.0,52.6,6.0,19.6,11.9,100.0,106.4,102.4,por,107,20191129
.552,.521,.358,.242,26.0,83.8,50.6,59.1,7.1,13.5,8.7,100.0,117.2,128.3,sac,116,.681,.655,.381,.250,16.2,74.0,49.4,59.6,6.1,16.4,11.4,100.0,128.3,117.2,por,127,20191204
.683,.641,.424,.388,9.1,91.3,57.0,56.5,9.1,15.4,13.9,100.0,124.4,103.4,lal,136,.572,.512,.395,.337,8.7,90.9,43.0,51.3,8.2,8.2,13.2,100.0,103.4,124.4,por,113,20191206
.540,.476,.376,.400,28.3,69.5,51.4,34.3,7.5,3.0,9.1,100.0,115.0,102.2,okc,108,.445,.405,.330,.180,30.5,71.7,48.6,44.4,7.5,15.1,6.9,100.0,102.2,115.0,por,96,20191208
.425,.390,.418,.286,19.0,76.6,44.8,50.0,5.0,6.1,9.7,100.0,87.3,115.4,nyk,87,.572,.528,.456,.267,23.4,81.0,55.2,51.3,6.0,13.2,10.7,100.0,115.4,87.3,por,115,20191210
.495,.476,.369,.223,28.3,70.2,46.7,58.5,6.9,10.6,6.6,100.0,110.5,120.4,gsw,112,.558,.500,.320,.289,29.8,71.7,53.3,43.2,5.9,12.3,8.4,100.0,120.4,110.5,por,122,20191218
.439,.401,.264,.245,29.5,73.2,47.1,53.8,13.7,10.4,7.8,100.0,100.6,115.2,orl,103,.639,.601,.429,.226,26.8,70.5,52.9,38.1,3.9,14.1,17.8,100.0,115.2,100.6,por,118,20191220
.564,.523,.425,.184,17.5,72.7,46.4,42.1,7.9,13.6,14.5,100.0,104.7,111.6,min,106,.538,.495,.372,.266,27.3,82.5,53.6,47.5,8.9,26.0,11.8,100.0,111.6,104.7,por,113,20191221
.510,.489,.376,.172,24.5,84.0,53.4,60.5,6.1,9.7,10.7,100.0,103.6,95.5,nop,102,.475,.429,.319,.198,16.0,75.5,46.6,45.9,6.1,10.3,10.0,100.0,95.5,103.6,por,94,20191223
.619,.577,.352,.308,26.8,78.6,53.0,68.1,6.0,13.7,8.0,100.0,127.3,119.4,lal,128,.613,.564,.407,.314,21.4,73.2,47.0,43.9,4.0,13.6,14.0,100.0,119.4,127.3,por,120,20191228
.600,.549,.250,.239,23.8,77.3,51.2,65.9,6.1,6.5,8.1,100.0,124.4,118.3,pho,122,.558,.531,.354,.188,22.7,76.2,48.8,54.5,5.1,5.8,7.1,100.0,118.3,124.4,por,116,20191230
.546,.524,.369,.194,20.0,86.2,55.6,44.7,5.5,8.5,8.2,100.0,112.5,93.1,mil,122,.484,.442,.379,.221,13.8,80.0,44.4,45.9,5.5,6.2,11.1,100.0,93.1,112.5,por,101,20200111
.572,.544,.422,.200,20.8,78.0,47.2,60.0,7.4,6.5,7.6,100.0,119.1,122.3,cho,112,.629,.602,.446,.229,22.0,79.2,52.8,61.9,4.3,9.6,12.5,100.0,122.3,119.1,por,115,20200113
.493,.453,.310,.190,31.1,77.4,52.6,62.5,6.3,8.9,6.7,100.0,111.9,116.4,gsw,124,.570,.510,.440,.300,22.6,68.9,47.4,47.7,3.6,13.8,9.6,100.0,116.4,111.9,por,129,20200120
.642,.634,.505,.258,27.3,72.5,48.8,56.3,5.2,13.5,7.2,100.0,137.7,129.4,dal,133,.640,.621,.429,.165,27.5,72.7,51.2,43.5,4.1,8.7,10.9,100.0,129.4,137.7,por,125,20200123
.631,.586,.301,.226,16.2,67.6,41.9,64.6,5.0,3.6,5.5,100.0,128.8,138.7,ind,129,.688,.656,.389,.278,32.4,83.8,58.1,55.1,1.0,10.8,12.9,100.0,138.7,128.8,por,139,20200126
.549,.516,.500,.191,18.4,75.0,43.8,52.5,7.6,9.4,12.8,100.0,105.7,118.0,hou,112,.620,.590,.404,.303,25.0,81.6,56.2,52.2,7.6,17.0,15.1,100.0,118.0,105.7,por,125,20200129
.546,.521,.436,.096,22.9,65.0,42.0,47.5,6.4,6.3,8.4,100.0,114.0,132.1,uta,107,.620,.592,.315,.196,35.0,77.1,58.0,42.6,4.3,9.4,10.7,100.0,132.1,114.0,por,124,20200201
.561,.500,.304,.304,16.3,77.5,43.8,61.0,9.1,5.5,3.7,100.0,118.9,127.1,sas,117,.642,.630,.402,.130,22.5,83.7,56.2,57.1,2.0,9.4,11.0,100.0,127.1,118.9,por,125,20200206
.523,.500,.500,.143,25.5,87.8,53.3,79.5,5.9,11.6,11.1,100.0,107.7,113.6,mia,109,.607,.582,.494,.259,12.2,74.5,46.7,50.0,8.9,12.2,12.9,100.0,113.6,107.7,por,115,20200209
.650,.643,.405,.393,21.4,74.0,50.0,80.0,7.7,4.5,14.7,100.0,122.4,110.0,nop,128,.548,.511,.287,.266,26.0,78.6,50.0,46.5,6.7,18.0,11.8,100.0,110.0,122.4,por,115,20200221
.549,.494,.407,.233,25.6,78.6,51.8,48.6,7.6,9.3,10.4,100.0,113.5,116.7,det,104,.579,.565,.357,.226,21.4,74.4,48.2,48.8,6.5,9.8,9.8,100.0,116.7,113.5,por,107,20200223
.614,.583,.433,.156,19.5,82.2,52.3,44.2,5.9,5.6,12.7,100.0,116.8,104.9,bos,118,.557,.524,.365,.271,17.8,80.5,47.7,63.2,7.9,7.8,15.2,100.0,104.9,116.8,por,106,20200225
.463,.442,.340,.204,31.0,81.1,50.5,67.5,7.9,8.0,8.2,100.0,103.3,124.1,was,104,.657,.599,.383,.395,18.9,69.0,49.5,57.1,7.0,16.2,13.6,100.0,124.1,103.3,por,125,20200304
.647,.606,.459,.271,26.2,78.3,53.4,73.2,9.2,6.0,12.8,100.0,125.9,113.6,sac,123,.553,.528,.438,.292,21.7,73.8,46.6,52.4,9.2,6.5,9.9,100.0,113.6,125.9,por,111,20200307
.536,.466,.368,.287,19.6,79.1,48.3,74.3,3.0,9.3,12.5,100.0,106.6,122.8,pho,105,.627,.601,.393,.191,20.9,80.4,51.7,44.4,9.1,16.4,10.2,100.0,122.8,106.6,por,121,20200310
.587,.522,.441,.538,23.3,76.3,48.1,59.5,8.1,8.2,10.2,100.0,120.9,125.4,mem,135,.661,.610,.330,.374,23.7,76.7,51.9,55.1,9.0,17.3,13.1,100.0,125.4,120.9,por,140,20200731
.523,.500,.609,.276,9.3,69.4,37.9,70.6,6.9,4.7,9.3,100.0,101.2,109.1,hou,102,.510,.474,.326,.305,30.6,90.7,62.1,46.2,6.9,14.7,10.0,100.0,109.1,101.2,por,110,20200804
.627,.582,.400,.329,22.0,80.0,52.3,57.1,5.0,4.3,12.6,100.0,123.2,118.1,lac,122,.600,.583,.478,.189,20.0,78.0,47.7,54.5,5.0,3.9,10.1,100.0,118.1,123.2,por,117,20200808
.579,.557,.309,.175,29.2,82.9,53.9,51.1,5.8,5.4,12.6,100.0,116.9,119.8,phi,121,.598,.533,.385,.319,17.1,70.8,46.1,44.2,7.7,9.0,8.8,100.0,119.8,116.9,por,124,20200809
.600,.565,.272,.239,28.6,80.4,55.7,66.7,4.8,13.6,15.0,100.0,117.2,121.0,mem,122,.617,.542,.476,.488,19.6,71.4,44.3,52.6,11.5,10.4,11.3,100.0,121.0,117.2,por,126,20200815
.478,.459,.423,.103,16.0,84.8,49.0,53.8,8.7,10.0,12.9,100.0,93.4,81.8,was,97,.459,.428,.277,.265,15.2,84.0,51.0,42.4,6.7,10.7,16.3,100.0,81.8,93.4,okc,85,20191025
.435,.353,.359,.337,22.2,77.1,43.8,56.7,12.7,4.3,11.7,100.0,89.7,117.0,gsw,92,.684,.660,.410,.282,22.9,77.8,56.2,54.5,7.8,8.5,20.8,100.0,117.0,89.7,okc,120,20191027
.528,.494,.407,.279,17.6,75.5,47.1,55.9,8.7,14.0,15.0,100.0,98.9,96.0,por,102,.494,.417,.321,.440,24.5,82.4,52.9,45.5,7.8,3.9,15.2,100.0,96.0,98.9,okc,99,20191030
.502,.484,.340,.234,32.1,83.0,56.0,62.5,6.9,9.4,13.4,100.0,102.7,113.6,nop,104,.574,.539,.411,.256,17.0,67.9,44.0,48.8,7.9,17.7,10.7,100.0,113.6,102.7,okc,115,20191102
.491,.409,.268,.378,34.0,84.1,58.2,46.9,5.4,15.1,12.8,100.0,101.7,110.4,orl,94,.538,.500,.384,.233,15.9,66.0,41.8,56.8,9.7,8.3,8.7,100.0,110.4,101.7,okc,102,20191105
.584,.535,.259,.200,14.6,80.0,44.7,52.4,9.2,12.2,14.0,100.0,110.1,116.2,gsw,108,.659,.633,.380,.215,20.0,85.4,55.3,69.8,7.1,7.9,17.2,100.0,116.2,110.1,okc,114,20191109
.665,.633,.337,.217,14.3,89.6,57.8,57.4,8.4,8.2,19.5,100.0,112.9,111.0,mil,121,.604,.588,.462,.187,10.4,85.7,42.2,68.9,10.3,7.3,13.2,100.0,111.0,112.9,okc,119,20191110
.597,.578,.356,.244,30.2,83.3,54.4,53.3,6.1,0.0,12.3,100.0,120.6,128.7,phi,119,.675,.605,.316,.539,16.7,69.8,45.6,53.7,7.1,5.2,12.1,100.0,128.7,120.6,okc,127,20191115
.645,.608,.352,.330,26.2,85.0,54.9,71.1,6.7,9.7,13.0,100.0,125.3,122.4,lal,130,.624,.586,.333,.215,15.0,73.8,45.1,57.1,7.7,5.3,9.8,100.0,122.4,125.3,okc,127,20191122
.540,.511,.437,.241,16.3,86.0,51.2,48.7,8.0,5.4,11.9,100.0,103.8,108.8,nop,104,.562,.550,.378,.178,14.0,83.7,48.8,62.8,6.0,16.3,10.2,100.0,108.8,103.8,okc,109,20191129
.566,.534,.276,.195,27.5,77.8,51.3,45.2,5.6,1.7,7.8,100.0,120.7,112.8,ind,107,.566,.542,.310,.119,22.2,72.5,48.7,61.0,3.4,7.9,11.1,100.0,112.8,120.7,okc,100,20191204
.606,.589,.396,.208,25.0,74.3,48.0,50.0,7.7,2.9,11.0,100.0,122.1,133.7,min,127,.658,.585,.205,.455,25.7,75.0,52.0,38.8,7.7,15.5,8.7,100.0,133.7,122.1,okc,139,20191206
.572,.546,.356,.149,13.2,74.3,42.5,62.8,17.4,17.1,12.3,100.0,108.2,111.3,chi,106,.670,.623,.493,.406,25.7,86.8,57.5,60.0,8.2,10.7,24.2,100.0,111.3,108.2,okc,109,20191216
.578,.556,.263,.152,34.1,84.2,57.3,54.0,4.9,3.3,11.0,100.0,120.0,124.0,mem,122,.637,.589,.286,.405,15.8,65.9,42.7,54.3,5.9,8.2,10.8,100.0,124.0,120.0,okc,126,20191218
.556,.500,.368,.264,26.7,75.8,47.4,68.4,9.1,6.3,13.4,100.0,109.2,127.4,pho,108,.655,.621,.276,.241,24.2,73.3,52.6,46.9,7.1,12.7,13.5,100.0,127.4,109.2,okc,126,20191220
.580,.529,.314,.279,23.3,66.7,46.2,55.0,7.1,2.9,13.4,100.0,113.2,119.2,lac,112,.558,.521,.278,.206,33.3,76.7,53.8,52.2,10.1,6.8,10.2,100.0,119.2,113.2,okc,118,20191222
.619,.607,.298,.131,22.9,85.7,59.5,56.5,6.2,14.0,14.4,100.0,114.6,101.0,mem,110,.496,.467,.380,.141,14.3,77.1,40.5,60.5,11.5,6.8,8.4,100.0,101.0,114.6,okc,97,20191226
.482,.435,.548,.290,30.9,64.0,46.7,57.6,5.3,6.3,8.7,100.0,107.9,113.3,dal,101,.513,.462,.297,.308,36.0,69.1,53.3,46.2,7.5,11.9,9.6,100.0,113.3,107.9,okc,106,20191231
.483,.444,.449,.157,15.7,77.5,42.9,47.1,4.1,5.5,12.8,100.0,93.5,114.9,hou,92,.590,.557,.368,.230,22.5,84.3,57.1,51.2,8.1,4.1,11.9,100.0,114.9,93.5,okc,113,20200109
.604,.591,.323,.101,27.3,89.4,59.3,41.2,3.0,6.6,10.4,100.0,124.2,109.3,lal,125,.553,.516,.337,.185,10.6,72.7,40.7,53.5,6.0,9.0,6.6,100.0,109.3,124.2,okc,110,20200111
.710,.700,.318,.176,15.6,88.6,53.7,63.5,12.4,2.3,16.4,100.0,124.2,115.6,tor,130,.645,.600,.494,.235,11.4,84.4,46.3,74.4,13.4,5.2,16.1,100.0,115.6,124.2,okc,121,20200115
.608,.571,.429,.286,17.1,86.7,56.3,63.4,4.2,7.9,10.4,100.0,120.3,113.0,mia,115,.587,.548,.548,.214,13.3,82.9,43.8,78.4,4.2,10.4,9.8,100.0,113.0,120.3,okc,108,20200117
.529,.495,.352,.231,25.0,70.0,45.5,28.2,7.2,11.5,10.7,100.0,109.3,122.6,por,106,.602,.560,.265,.434,30.0,75.0,54.5,58.1,5.2,6.8,10.8,100.0,122.6,109.3,okc,119,20200118
.551,.516,.391,.217,20.4,81.8,45.1,57.1,5.8,11.5,9.8,100.0,107.4,135.5,atl,111,.693,.663,.291,.395,18.2,79.6,54.9,56.0,5.8,8.9,12.2,100.0,135.5,107.4,okc,140,20200124
.520,.510,.515,.091,22.2,88.0,53.8,51.2,3.1,5.4,6.4,100.0,112.2,101.7,dal,107,.514,.465,.349,.221,12.0,77.8,46.2,67.6,2.1,8.3,7.8,100.0,101.7,112.2,okc,97,20200127
.549,.545,.427,.124,20.5,87.8,52.9,75.6,4.0,3.6,16.8,100.0,102.3,108.3,cle,103,.579,.525,.321,.370,12.2,79.5,47.1,55.3,8.9,11.8,11.3,100.0,108.3,102.3,okc,109,20200205
.519,.489,.427,.213,29.8,71.9,46.8,50.0,7.9,1.9,8.5,100.0,114.0,121.9,det,101,.605,.546,.303,.395,28.1,70.2,53.2,53.8,4.5,11.8,11.0,100.0,121.9,114.0,okc,108,20200207
.584,.548,.429,.321,30.4,76.5,54.6,50.0,6.5,3.4,8.6,100.0,121.4,120.3,bos,112,.562,.517,.314,.337,23.5,69.6,45.4,35.9,3.3,6.3,9.2,100.0,120.3,121.4,okc,111,20200209
.594,.530,.298,.321,19.4,86.7,56.8,48.8,9.2,13.0,10.3,100.0,115.9,107.8,sas,114,.562,.524,.365,.247,13.3,80.6,43.2,48.7,8.1,3.4,12.1,100.0,107.8,115.9,okc,106,20200211
.580,.519,.351,.299,21.1,68.9,47.0,51.4,7.4,4.9,17.9,100.0,106.1,118.7,den,101,.571,.511,.299,.310,31.1,78.9,53.0,47.5,12.6,6.0,10.8,100.0,118.7,106.1,okc,113,20200221
.462,.422,.369,.184,22.6,82.9,44.3,71.1,4.9,1.5,7.5,100.0,100.1,127.4,sas,103,.671,.632,.253,.276,17.1,77.4,55.7,56.0,6.8,10.8,11.0,100.0,127.4,100.1,okc,131,20200223
.556,.516,.385,.154,30.8,76.7,54.9,73.2,6.3,3.4,13.4,100.0,114.3,118.5,sac,108,.579,.542,.310,.345,23.3,69.2,45.1,48.8,6.3,7.1,8.5,100.0,118.5,114.3,okc,112,20200227
.571,.518,.429,.310,14.6,81.4,48.8,50.0,7.3,1.9,8.6,100.0,114.0,98.3,lac,109,.508,.475,.346,.321,18.6,85.4,51.2,47.1,7.3,14.6,12.3,100.0,98.3,114.0,okc,94,20200303
.486,.437,.356,.253,25.0,67.6,42.7,50.0,11.5,7.8,12.6,100.0,98.6,115.3,uta,94,.628,.597,.338,.312,32.4,75.0,57.3,46.3,9.4,14.3,19.3,100.0,115.3,98.6,okc,110,20200801
.581,.523,.287,.448,20.9,82.2,52.3,54.8,9.6,5.9,10.3,100.0,115.6,107.9,den,121,.561,.511,.414,.356,17.8,79.1,47.7,54.1,3.8,8.1,13.0,100.0,107.9,115.6,okc,113,20200803
.506,.462,.391,.239,27.1,79.5,50.6,60.5,6.1,6.7,12.9,100.0,105.1,123.5,was,103,.646,.619,.464,.262,20.5,72.9,49.4,58.1,7.1,5.4,11.4,100.0,123.5,105.1,okc,121,20200809
.607,.570,.488,.233,14.3,70.8,44.4,57.1,14.0,4.3,11.2,100.0,115.3,116.3,mia,115,.575,.528,.472,.303,29.2,85.7,55.6,51.3,7.0,9.1,13.7,100.0,116.3,115.3,okc,116,20200812
.492,.446,.325,.373,15.6,78.8,49.5,46.9,5.1,6.1,11.9,100.0,96.2,101.2,okc,95,.506,.478,.267,.222,21.2,84.4,50.5,37.5,4.0,8.9,10.0,100.0,101.2,96.2,uta,100,20191023
.458,.414,.321,.210,12.8,92.6,41.9,53.3,5.0,7.3,16.1,100.0,81.4,113.6,sac,81,.678,.679,.474,.154,7.4,87.2,58.1,63.6,6.0,1.8,20.1,100.0,113.6,81.4,uta,113,20191026
.550,.524,.280,.146,15.4,90.9,50.0,48.7,3.1,7.1,17.9,100.0,98.1,112.5,lac,96,.632,.619,.300,.200,9.1,84.6,50.0,52.3,12.3,8.5,13.9,100.0,112.5,98.1,uta,110,20191030
.548,.463,.313,.425,16.3,71.4,45.7,60.6,9.2,4.5,12.8,100.0,105.9,108.0,phi,104,.532,.506,.247,.270,28.6,83.7,54.3,51.2,9.2,7.3,11.5,100.0,108.0,105.9,uta,106,20191106
.462,.411,.379,.316,26.2,77.6,49.1,41.2,7.8,8.3,10.0,100.0,97.3,100.3,mil,100,.532,.494,.429,.345,22.4,73.8,50.9,44.1,2.9,1.7,17.1,100.0,100.3,97.3,uta,103,20191108
.564,.517,.411,.278,22.2,75.0,48.3,46.3,4.8,12.1,13.7,100.0,109.5,114.3,brk,114,.554,.500,.283,.380,25.0,77.8,51.7,37.2,6.7,7.5,9.3,100.0,114.3,109.5,uta,119,20191112
.575,.539,.427,.213,10.9,79.3,49.0,53.7,5.6,15.4,13.3,100.0,105.2,95.8,min,112,.475,.427,.323,.271,20.7,89.1,51.0,57.1,4.7,9.8,11.5,100.0,95.8,105.2,uta,102,20191118
.549,.521,.298,.128,13.0,79.5,43.5,65.1,11.1,5.7,7.5,100.0,109.6,113.6,gsw,109,.614,.588,.376,.188,20.5,87.0,56.5,53.5,4.0,15.2,15.6,100.0,113.6,109.6,uta,113,20191122
.546,.500,.406,.198,17.6,80.6,43.7,50.0,6.6,13.0,8.3,100.0,113.3,120.9,nop,120,.663,.604,.439,.402,19.4,82.4,56.3,69.0,1.9,6.7,15.0,100.0,120.9,113.3,uta,128,20191123
.599,.589,.322,.278,20.0,82.6,53.5,58.7,13.2,23.1,6.5,100.0,122.8,97.4,lal,121,.525,.494,.373,.229,17.4,80.0,46.5,58.8,3.0,4.9,16.5,100.0,97.4,122.8,uta,96,20191204
.609,.593,.432,.309,13.5,71.9,40.6,53.5,15.1,6.5,13.2,100.0,113.0,127.2,mem,112,.717,.681,.425,.225,28.1,86.5,59.4,71.1,8.1,0.0,20.0,100.0,127.2,113.0,uta,126,20191207
.557,.518,.329,.224,4.7,86.3,48.9,52.5,9.0,12.1,9.7,100.0,103.8,89.8,okc,104,.477,.449,.348,.135,13.7,95.3,51.1,52.8,7.0,0.0,12.9,100.0,89.8,103.8,uta,90,20191209
.526,.500,.319,.242,28.0,82.9,52.7,46.3,9.3,17.1,10.6,100.0,109.5,117.8,gsw,106,.615,.570,.481,.392,17.1,72.0,47.3,59.5,5.2,4.8,12.3,100.0,117.8,109.5,uta,114,20191213
.512,.489,.376,.161,7.7,78.7,41.4,50.0,6.1,9.3,2.9,100.0,103.4,110.5,orl,102,.562,.550,.400,.178,21.3,92.3,58.6,64.3,3.0,5.2,12.6,100.0,110.5,103.4,uta,109,20191217
.591,.567,.382,.213,24.4,82.1,51.2,32.6,4.2,2.2,11.0,100.0,121.3,127.6,por,115,.667,.654,.444,.272,17.9,75.6,48.8,47.8,3.2,1.8,9.9,100.0,127.6,121.3,uta,121,20191226
.454,.405,.177,.291,21.3,78.6,48.3,46.7,10.6,8.8,16.0,100.0,85.7,110.1,det,81,.566,.530,.313,.241,21.4,78.7,51.7,51.3,7.4,9.2,13.2,100.0,110.1,85.7,uta,104,20191230
.511,.479,.258,.113,26.9,69.2,45.1,42.9,3.2,2.1,8.1,100.0,111.1,136.7,nyk,104,.639,.633,.478,.256,30.8,73.1,54.9,59.2,6.4,8.3,6.5,100.0,136.7,111.1,uta,128,20200108
.552,.520,.347,.253,18.4,76.9,48.1,57.1,6.5,8.1,19.3,100.0,99.6,118.0,cho,92,.640,.620,.532,.177,23.1,81.6,51.9,70.0,9.7,12.2,15.0,100.0,118.0,99.6,uta,109,20200110
.553,.547,.302,.140,15.9,75.0,44.0,47.6,3.2,7.0,9.9,100.0,109.4,133.2,sac,101,.644,.588,.494,.282,25.0,84.1,56.0,55.8,7.6,6.7,7.7,100.0,133.2,109.4,uta,123,20200118
.458,.457,.280,.075,17.6,65.6,36.1,59.0,15.3,16.1,11.9,100.0,89.5,120.0,ind,88,.639,.609,.356,.138,34.4,82.4,63.9,46.8,5.1,6.0,18.5,100.0,120.0,89.5,uta,118,20200120
